16 20.4438
24 21.7816
31 17.9253
32 23.7763
48 30.7283
64 32.7519
73 32.3767
96 36.0177
97 34.0136
127 32.3612
128 35.6606
129 34.0163
163 33.0061
191 34.339
192 38.2215
229 36.826
255 36.0905
256 38.136
257 34.6077
319 35.8777
320 39.4568
321 36.7542
370 38.4144
417 38.6811
450 38.924
479 38.7547
480 40.9521
511 37.6672
512 40.3809
600 41.1653
700 41.5424
800 41.6518
900 41.7513
1000 41.4468
1200 41.4224
