16 2.04751
24 2.21317
31 2.29619
32 2.10629
48 2.34683
64 2.15924
73 2.17871
96 2.14969
97 2.14506
127 2.11435
128 2.0732
129 2.11226
163 2.07688
191 1.93063
192 1.86461
229 1.93461
255 1.93944
256 0.975896
257 1.93623
319 1.84121
320 1.70791
321 1.84237
370 1.86759
417 1.7826
450 1.81577
479 1.7515
480 1.76446
511 1.85048
512 0.972795
600 1.74861
700 1.78652
800 1.76703
900 1.795
1000 1.76001
1200 1.76078
