16 2.15581
24 2.24525
31 2.24404
32 2.27017
48 2.48735
64 2.53119
73 2.50587
96 2.63252
97 2.56759
127 2.60989
128 2.60741
129 2.65098
163 2.59023
191 2.62301
192 2.6803
229 2.61672
255 2.60758
256 2.41089
257 2.61989
319 2.63738
320 2.67617
321 2.65672
370 2.68784
417 2.66755
450 2.69229
479 2.66582
480 2.70433
511 2.59115
512 2.24793
600 2.68673
700 2.66606
800 2.66372
900 2.67095
1000 2.67036
1200 2.66892
