16 3.45969
24 3.38436
31 2.99949
32 2.98242
48 2.89361
64 2.81945
73 2.8276
96 2.46792
97 2.51536
127 2.30927
128 2.26613
129 2.31375
163 2.15786
191 2.02896
192 2.04858
229 1.99544
255 1.97369
256 1.36706
257 1.96673
319 1.94468
320 1.82757
321 1.87695
370 1.95144
417 1.90786
450 1.82062
479 1.87063
480 1.84759
511 1.86629
512 1.29696
600 1.70149
700 1.66751
800 1.51085
900 1.26762
1000 0.881629
1200 0.940265
