16 2.5498
24 2.42648
31 2.22777
32 2.35331
48 2.39279
64 2.36289
73 2.37332
96 2.07874
97 2.04341
127 2.37851
128 2.17059
129 2.12877
163 2.41622
191 2.33124
192 2.59485
229 2.60149
255 2.61574
256 2.41976
257 2.40723
319 2.63833
320 2.61856
321 2.64223
370 2.28245
417 2.61584
450 2.16869
479 2.07739
480 2.08225
511 2.56097
512 2.3296
600 2.56431
700 2.576
800 2.59812
900 2.54841
1000 2.51352
1200 2.34207
